name,address,flavors
CVS PHARMACY,"149 PLAZA DR, VALLEJO, CA 94591","Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, Peanut Butter Cup™, Phish Food®, AmeriCone Dream™"
WALGREENS,"2647 SPRINGS RD, VALLEJO, CA 94591","Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Half Baked®, Peanut Butter Cup™"
WALMART SUPERCENTER,"681 LINCOLN AVE, NAPA, CA 94558","Chubby Hubby®, Liz Lemon, Coffee, Coffee BuzzBuzzBuzz!, Vanilla Honey Caramel, Chocolate Peppermint Crunch, Banana Split, Cheesecake Brownie, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chocolate Therapy®, Chunky Monkey®, Cinnamon Buns, Coffee HEATH® Bar Crunch, Everything But The...®, Half Baked®, Karamel Sutra®, Late Night Snack, Peanut Butter Cup™, Phish Food®, Pistachio Pistachio®, Red Velvet Cake, AmeriCone Dream™, Strawberry Cheesecake, Vanilla, Vanilla Caramel Fudge, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Blueberry Vanilla Graham, Raspberry Fudge Chunk"
WALGREENS,"210 AMERICAN CANYON RD, AMERICAN CANYON, CA 94503","Peanut Butter Cup™, Phish Food®, AmeriCone Dream™, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch"
SAFEWAY,"1026 HUNT AVE, SAINT HELENA, CA 94574","Liz Lemon, Coffee, Coffee BuzzBuzzBuzz!, Vanilla Honey Caramel, Chocolate Peppermint Crunch, Banana Split, Boston Cream Pie, Cheesecake Brownie, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chocolate Therapy®, Chubby Hubby®, Chunky Monkey®, Cinnamon Buns, Coffee HEATH® Bar Crunch, Everything But The...®, Half Baked®, Imagine Whirled Peace™, Karamel Sutra®, Late Night Snack, Mint Chocolate Cookie, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Pistachio Pistachio®, S'mores, AmeriCone Dream™, Triple Caramel Chunk, Vanilla, Vanilla Caramel Fudge, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Banana Peanut Butter, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Strawberry Shortcake"
SAFEWAY,"100 CALISTOGA RD, SANTA ROSA, CA 95409","Liz Lemon, Coffee, Coffee BuzzBuzzBuzz!, Vanilla Honey Caramel, Pineapple Passionfruit, Chocolate Peppermint Crunch, Banana Split, Boston Cream Pie, Cheesecake Brownie, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chocolate Nougat Crunch, Chocolate Therapy®, Chubby Hubby®, Chunky Monkey®, Cinnamon Buns, Coffee HEATH® Bar Crunch, Everything But The...®, Half Baked®, Imagine Whirled Peace™, Karamel Sutra®, Late Night Snack, Milk & Cookies, Mint Chocolate Cookie, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Pistachio Pistachio®, Red Velvet Cake, S'mores, AmeriCone Dream™, Strawberry Cheesecake, Triple Caramel Chunk, Vanilla, Vanilla Caramel Fudge, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Banana Peanut Butter, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Strawberry Shortcake"
LUCKY,"150 BICENTENNIAL WAY, SANTA ROSA, CA 95403","Liz Lemon, Coffee, Coffee BuzzBuzzBuzz!, Vanilla Honey Caramel, Pineapple Passionfruit, Chocolate Peppermint Crunch, Banana Split, Cheesecake Brownie, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chocolate Nougat Crunch, Chocolate Therapy®, Chunky Monkey®, Coffee HEATH® Bar Crunch, Everything But The...®, Half Baked®, Karamel Sutra®, Late Night Snack, Milk & Cookies, Mint Chocolate Cookie, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Pistachio Pistachio®, AmeriCone Dream™, Strawberry Cheesecake, Triple Caramel Chunk, Vanilla, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Banana Peanut Butter, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Strawberry Shortcake"
LUCKY,"915 VILLAGE CT, SANTA ROSA, CA 95405","Liz Lemon, Coffee, Coffee BuzzBuzzBuzz!, Vanilla Honey Caramel, Pineapple Passionfruit, Chocolate Peppermint Crunch, Banana Split, Cheesecake Brownie, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chocolate Nougat Crunch, Chocolate Therapy®, Chunky Monkey®, Coffee HEATH® Bar Crunch, Everything But The...®, Half Baked®, Karamel Sutra®, Late Night Snack, Milk & Cookies, Mint Chocolate Cookie, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Pistachio Pistachio®, S'mores, AmeriCone Dream™, Strawberry Cheesecake, Triple Caramel Chunk, Vanilla, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Banana Peanut Butter, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Strawberry Shortcake"
SAFEWAY,"2300 MENDOCINO AVE, SANTA ROSA, CA 95403","Liz Lemon, Coffee, Coffee BuzzBuzzBuzz!, Vanilla Honey Caramel, Pineapple Passionfruit, Chocolate Peppermint Crunch, Banana Split, Boston Cream Pie, Cheesecake Brownie, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chocolate Nougat Crunch, Chocolate Therapy®, Chubby Hubby®, Chunky Monkey®, Cinnamon Buns, Coffee HEATH® Bar Crunch, Everything But The...®, Half Baked®, Imagine Whirled Peace™, Karamel Sutra®, Late Night Snack, Milk & Cookies, Mint Chocolate Cookie, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Pistachio Pistachio®, Red Velvet Cake, S'mores, AmeriCone Dream™, Strawberry Cheesecake, Triple Caramel Chunk, Vanilla, Vanilla Caramel Fudge, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Banana Peanut Butter, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Strawberry Shortcake"
SAFEWAY,"2785 YULUPA AVE, SANTA ROSA, CA 95405","Liz Lemon, Coffee, Coffee BuzzBuzzBuzz!, Vanilla Honey Caramel, Pineapple Passionfruit, Chocolate Peppermint Crunch, Banana Split, Boston Cream Pie, Cheesecake Brownie, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chocolate Nougat Crunch, Chocolate Therapy®, Chubby Hubby®, Chunky Monkey®, Cinnamon Buns, Coffee HEATH® Bar Crunch, Everything But The...®, Half Baked®, Imagine Whirled Peace™, Karamel Sutra®, Late Night Snack, Milk & Cookies, Mint Chocolate Cookie, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Pistachio Pistachio®, Red Velvet Cake, S'mores, AmeriCone Dream™, Strawberry Cheesecake, Triple Caramel Chunk, Vanilla, Vanilla Caramel Fudge, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Banana Peanut Butter, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Strawberry Shortcake"
RALEY'S,"8852 LAKEWOOD DR, WINDSOR, CA 95492","Liz Lemon, Coffee, Coffee BuzzBuzzBuzz!, Vanilla Honey Caramel, Pineapple Passionfruit, Chocolate Peppermint Crunch, Banana Split, Cheesecake Brownie, Chocolate Nougat Crunch, Chocolate Therapy®, Cinnamon Buns, Everything But The...®, Karamel Sutra®, Late Night Snack, Milk & Cookies, Mint Chocolate Cookie, Peanut Butter Cup™, Phish Food®, Pistachio Pistachio®, Red Velvet Cake, S'mores, Strawberry Cheesecake, Triple Caramel Chunk, Vanilla, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Cherry Garcia®, Chocolate Fudge Brownie™, Half Baked®, Banana Peanut Butter, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Chocolate Chip Cookie Dough, Chunky Monkey®, Coffee HEATH® Bar Crunch, New York Super Fudge Chunk®, AmeriCone Dream™"
SAFEWAY,"9080 BROOKS RD, WINDSOR, CA 95492","Liz Lemon, Coffee, Coffee BuzzBuzzBuzz!, Vanilla Honey Caramel, Pineapple Passionfruit, Chocolate Peppermint Crunch, Banana Split, Boston Cream Pie, Cheesecake Brownie, Chocolate Nougat Crunch, Chocolate Therapy®, Chubby Hubby®, Cinnamon Buns, Everything But The...®, Imagine Whirled Peace™, Karamel Sutra®, Late Night Snack, Milk & Cookies, Mint Chocolate Cookie, Pistachio Pistachio®, Red Velvet Cake, S'mores, Strawberry Cheesecake, Triple Caramel Chunk, Vanilla, Vanilla Caramel Fudge, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Chocolate Fudge Brownie™, Half Baked®, Banana Peanut Butter, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Strawberry Shortcake, Phish Food®, Cherry Garcia®, Chocolate Chip Cookie Dough, Chunky Monkey®, Coffee HEATH® Bar Crunch, New York Super Fudge Chunk®, Peanut Butter Cup™, AmeriCone Dream™"
SAFEWAY,"1799 MARLOW RD, SANTA ROSA, CA 95401","Liz Lemon, Coffee, Coffee BuzzBuzzBuzz!, Vanilla Honey Caramel, Pineapple Passionfruit, Chocolate Peppermint Crunch, Banana Split, Boston Cream Pie, Cheesecake Brownie, Chocolate Nougat Crunch, Chocolate Therapy®, Chubby Hubby®, Cinnamon Buns, Everything But The...®, Imagine Whirled Peace™, Karamel Sutra®, Late Night Snack, Milk & Cookies, Mint Chocolate Cookie, Pistachio Pistachio®, Red Velvet Cake, S'mores, Strawberry Cheesecake, Vanilla, Vanilla Caramel Fudge, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Chocolate Fudge Brownie™, Half Baked®, Banana Peanut Butter, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Strawberry Shortcake, Phish Food®, Cherry Garcia®, Chocolate Chip Cookie Dough, Chunky Monkey®, Coffee HEATH® Bar Crunch, New York Super Fudge Chunk®, Peanut Butter Cup™, AmeriCone Dream™, Triple Caramel Chunk"
TARGET,"1980 SANTA ROSA AVE, SANTA ROSA, CA 95407","Liz Lemon, Pineapple Passionfruit, Red Velvet Cake, Strawberry Shortcake, Vanilla Honey Caramel, Chocolate Peppermint Crunch, Chocolate Therapy®, Half Baked®, Banana Peanut Butter, Blueberry Vanilla Graham, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, AmeriCone Dream™, Raspberry Fudge Chunk"
RALEY'S,"1407 FULTON RD, SANTA ROSA, CA 95403","Coffee, Coffee BuzzBuzzBuzz!, Pineapple Passionfruit, Chocolate Nougat Crunch, Cinnamon Buns, Late Night Snack, Milk & Cookies, S'mores, Strawberry Cheesecake, Chocolate Fudge Brownie™, Liz Lemon, Vanilla Honey Caramel, Chocolate Peppermint Crunch, Banana Split, Cheesecake Brownie, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Therapy®, Chunky Monkey®, Coffee HEATH® Bar Crunch, Everything But The...®, Half Baked®, Karamel Sutra®, Mint Chocolate Cookie, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Pistachio Pistachio®, Red Velvet Cake, AmeriCone Dream™, Triple Caramel Chunk, Vanilla, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Blueberry Vanilla Graham, Raspberry Fudge Chunk"
SAFEWAY,"2751 FOURTH ST, SANTA ROSA, CA 95405","Vanilla Honey Caramel, Chocolate Peppermint Crunch, Banana Split, Boston Cream Pie, Cheesecake Brownie, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chocolate Therapy®, Chubby Hubby®, Chunky Monkey®, Cinnamon Buns, Coffee HEATH® Bar Crunch, Everything But The...®, Half Baked®, Imagine Whirled Peace™, Karamel Sutra®, Milk & Cookies, Mint Chocolate Cookie, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Pistachio Pistachio®, Red Velvet Cake, S'mores, AmeriCone Dream™, Vanilla, Vanilla Caramel Fudge, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Banana Peanut Butter, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Strawberry Shortcake"
SAFEWAY,"1115 VINE ST, HEALDSBURG, CA 95448","Boston Cream Pie, Chocolate Nougat Crunch, Chubby Hubby®, Cinnamon Buns, Imagine Whirled Peace™, Strawberry Cheesecake, Vanilla Caramel Fudge, Phish Food®, Liz Lemon, Coffee, Coffee BuzzBuzzBuzz!, Vanilla Honey Caramel, Pineapple Passionfruit, Chocolate Peppermint Crunch, Banana Split, Cheesecake Brownie, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chocolate Therapy®, Chunky Monkey®, Coffee HEATH® Bar Crunch, Everything But The...®, Half Baked®, Karamel Sutra®, Late Night Snack, Milk & Cookies, Mint Chocolate Cookie, New York Super Fudge Chunk®, Peanut Butter Cup™, Pistachio Pistachio®, Red Velvet Cake, S'mores, AmeriCone Dream™, Triple Caramel Chunk, Vanilla, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Banana Peanut Butter, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Strawberry Shortcake"
WALGREENS,"4610 SONOMA HWY, SANTA ROSA, CA 95409","Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Red Velvet Cake, AmeriCone Dream™, Triple Caramel Chunk"
CVS PHARMACY,"2771 4TH ST, SANTA ROSA, CA 95405","Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, New York Super Fudge Chunk®, AmeriCone Dream™"
CVS PHARMACY,"2075 MENDOCINO AVE, SANTA ROSA, CA 95401","Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, New York Super Fudge Chunk®, AmeriCone Dream™"
WALGREENS,"3093 MARLOW RD, SANTA ROSA, CA 95403","Peanut Butter Cup™, Phish Food®, Red Velvet Cake, Triple Caramel Chunk, Cherry Garcia®, Chocolate Chip Cookie Dough, New York Super Fudge Chunk®, AmeriCone Dream™, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®"
LUCKY,"1312 TRANCAS ST, NAPA, CA 94558","Liz Lemon, Coffee, Coffee BuzzBuzzBuzz!, Vanilla Honey Caramel, Pineapple Passionfruit, Banana Split, Cheesecake Brownie, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chocolate Nougat Crunch, Chocolate Therapy®, Chunky Monkey®, Coffee HEATH® Bar Crunch, Everything But The...®, Half Baked®, Karamel Sutra®, Late Night Snack, Milk & Cookies, Mint Chocolate Cookie, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Pistachio Pistachio®, S'mores, AmeriCone Dream™, Strawberry Cheesecake, Triple Caramel Chunk, Vanilla, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Banana Peanut Butter, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Strawberry Shortcake"
TARGET,"4000 BEL AIRE PLAZA, NAPA, CA 94558","Liz Lemon, Coffee, Coffee BuzzBuzzBuzz!, Vanilla Honey Caramel, Pineapple Passionfruit, Chocolate Peppermint Crunch, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chocolate Therapy®, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, Phish Food®, Red Velvet Cake, AmeriCone Dream™, Banana Peanut Butter, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Strawberry Shortcake"
SAFEWAY,"3375 JEFFERSON STREET, NAPA, CA 94558","Liz Lemon, Coffee, Coffee BuzzBuzzBuzz!, Vanilla Honey Caramel, Pineapple Passionfruit, Chocolate Peppermint Crunch, Banana Split, Boston Cream Pie, Cheesecake Brownie, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chocolate Nougat Crunch, Chocolate Therapy®, Chubby Hubby®, Chunky Monkey®, Cinnamon Buns, Coffee HEATH® Bar Crunch, Everything But The...®, Half Baked®, Imagine Whirled Peace™, Karamel Sutra®, Late Night Snack, Milk & Cookies, Mint Chocolate Cookie, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Pistachio Pistachio®, Red Velvet Cake, S'mores, AmeriCone Dream™, Strawberry Cheesecake, Triple Caramel Chunk, Vanilla, Vanilla Caramel Fudge, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Banana Peanut Butter, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Strawberry Shortcake"
LUCKY,"2355 CALIFORNIA BLVD, NAPA, CA 94559","Liz Lemon, Coffee, Coffee BuzzBuzzBuzz!, Vanilla Honey Caramel, Pineapple Passionfruit, Chocolate Peppermint Crunch, Banana Split, Cheesecake Brownie, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chocolate Nougat Crunch, Chocolate Therapy®, Chunky Monkey®, Coffee HEATH® Bar Crunch, Everything But The...®, Half Baked®, Karamel Sutra®, Late Night Snack, Milk & Cookies, Mint Chocolate Cookie, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Pistachio Pistachio®, S'mores, AmeriCone Dream™, Strawberry Cheesecake, Triple Caramel Chunk, Vanilla, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Banana Peanut Butter, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Strawberry Shortcake"
TARGET,"205 SOSCOL AVE, NAPA, CA 94559","Liz Lemon, Vanilla Honey Caramel, Pineapple Passionfruit, Chocolate Peppermint Crunch, Chocolate Therapy®, Red Velvet Cake, AmeriCone Dream™, Cherry Garcia®, Half Baked®, Banana Peanut Butter, Blueberry Vanilla Graham, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Phish Food®"
RALEY'S,"217 SOSCOL AVE, NAPA, CA 94559","Coffee, Coffee BuzzBuzzBuzz!, Vanilla Honey Caramel, Chocolate Peppermint Crunch, Banana Split, Cheesecake Brownie, Chocolate Nougat Crunch, Chocolate Therapy®, Everything But The...®, Karamel Sutra®, Late Night Snack, Mint Chocolate Cookie, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Pistachio Pistachio®, Red Velvet Cake, S'mores, AmeriCone Dream™, Strawberry Cheesecake, Vanilla, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Cherry Garcia®, Half Baked®, Blueberry Vanilla Graham, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch"
CVS PHARMACY,"1558 TRANCAS ST, NAPA, CA 94558","Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, New York Super Fudge Chunk®, Phish Food®"
WALGREENS,"1685 TRANCAS ST, NAPA, CA 94558","Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, Phish Food®, AmeriCone Dream™"
CVS PHARMACY,"675 TRANCAS ST, NAPA, CA 94558","Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Half Baked®, New York Super Fudge Chunk®"
RALEY'S,"3001 TRAVIS BLVD, FAIRFIELD, CA 94534","Chocolate Nougat Crunch, Chocolate Fudge Brownie™, Banana Split, Cheesecake Brownie, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Therapy®, Chunky Monkey®, Coffee HEATH® Bar Crunch, Everything But The...®, Half Baked®, Karamel Sutra®, Late Night Snack, Mint Chocolate Cookie, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Pistachio Pistachio®, Red Velvet Cake, S'mores, AmeriCone Dream™, Strawberry Cheesecake, Vanilla, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Banana Peanut Butter, Blueberry Vanilla Graham, Raspberry Fudge Chunk"
WALMART SUPERCENTER,"2701 N TEXAS ST, FAIRFIELD, CA 94533","Chubby Hubby®, Vanilla Caramel Fudge, Coffee, Coffee BuzzBuzzBuzz!, Banana Split, Cinnamon Buns, Late Night Snack, Strawberry Cheesecake, Liz Lemon, Vanilla Honey Caramel, Chocolate Peppermint Crunch, Cheesecake Brownie, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chocolate Therapy®, Chunky Monkey®, Coffee HEATH® Bar Crunch, Everything But The...®, Half Baked®, Karamel Sutra®, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Pistachio Pistachio®, Red Velvet Cake, AmeriCone Dream™, Vanilla, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Blueberry Vanilla Graham, Raspberry Fudge Chunk"
CVS PHARMACY,"291 S COOMBS S, NAPA, CA 94559","Coffee HEATH® Bar Crunch, New York Super Fudge Chunk®, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Half Baked®"
RALEY'S,"3330 N TEXAS ST, FAIRFIELD, CA 94533","Milk & Cookies, Liz Lemon, Coffee, Coffee BuzzBuzzBuzz!, Vanilla Honey Caramel, Pineapple Passionfruit, Banana Split, Cheesecake Brownie, Chocolate Nougat Crunch, Cinnamon Buns, Everything But The...®, Karamel Sutra®, Late Night Snack, Mint Chocolate Cookie, Red Velvet Cake, S'mores, Strawberry Cheesecake, Triple Caramel Chunk, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Chocolate Fudge Brownie™, Chocolate Peppermint Crunch, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Therapy®, Chunky Monkey®, Coffee HEATH® Bar Crunch, Half Baked®, New York Super Fudge Chunk®, Peanut Butter Cup™, Phish Food®, Pistachio Pistachio®, AmeriCone Dream™, Vanilla, Blueberry Vanilla Graham, Raspberry Fudge Chunk"
CVS PHARMACY,"201 W NAPA ST, SONOMA, CA 95476","New York Super Fudge Chunk®, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chunky Monkey®, Half Baked®, Phish Food®"
SAFEWAY,"2090 HARBISON DR, VACAVILLE, CA 95687","Phish Food®, Liz Lemon, Coffee, Coffee BuzzBuzzBuzz!, Vanilla Honey Caramel, Pineapple Passionfruit, Chocolate Peppermint Crunch, Banana Split, Boston Cream Pie, Cheesecake Brownie, Cherry Garcia®, Chocolate Chip Cookie Dough, Chocolate Fudge Brownie™, Chocolate Nougat Crunch, Chocolate Therapy®, Chubby Hubby®, Chunky Monkey®, Cinnamon Buns, Coffee HEATH® Bar Crunch, Everything But The...®, Half Baked®, Imagine Whirled Peace™, Karamel Sutra®, Late Night Snack, Milk & Cookies, Mint Chocolate Cookie, New York Super Fudge Chunk®, Peanut Butter Cup™, Pistachio Pistachio®, Red Velvet Cake, S'mores, AmeriCone Dream™, Strawberry Cheesecake, Triple Caramel Chunk, Vanilla, Vanilla Caramel Fudge, Vanilla HEATH® Bar Crunch, Peach Cobbler™, Banana Peanut Butter, Blueberry Vanilla Graham, Raspberry Fudge Chunk, Strawberry Shortcake"
